4;10;13;0;0
4;27;13;0;0
4;36;12;0;0
4;45;10;0;0
4;54;9;0;0
4;63;8;0;0
4;72;7;0;0
4;81;5;0;0
2;90;12;8;0
1;100;22;8;0
1;109;23;8;0
1;119;21;8;0
1;128;22;8;0
1;137;23;8;0
1;146;24;8;0
1;155;25;8;0
1;165;23;8;0
1;174;24;8;0
1;183;25;8;0
1;192;26;8;0
1;201;27;8;0
1;210;28;8;0
1;219;29;8;0
1;225;30;8;0
1;225;31;8;0
1;225;32;8;0
1;225;33;8;0
1;225;34;8;0
1;225;35;8;0
1;225;36;8;0
1;225;37;8;0
1;225;38;8;0
1;225;39;8;0
1;225;40;8;0
1;225;41;8;0
1;225;42;8;0
1;225;43;8;0
1;225;44;8;0
1;225;45;8;0
1;225;46;8;0
1;225;47;8;0
1;225;48;8;0
1;225;49;8;0
1;225;50;8;0
1;225;51;8;0
1;225;52;8;0
1;225;53;8;0
1;225;54;8;0
1;225;55;8;0
1;225;56;8;0
1;225;57;8;0
1;225;58;8;0
1;225;59;8;0
1;225;60;8;0
1;225;61;8;0
1;225;62;8;0
1;225;63;8;0
1;225;64;8;0
1;225;65;8;0
1;225;66;8;0
1;225;67;8;0
1;225;68;8;0
1;225;69;8;0
1;225;70;8;0
1;225;71;8;0
1;225;72;8;0
1;225;73;8;0
1;225;74;8;0
1;225;75;8;0
1;225;76;8;0
1;225;77;8;0
1;225;78;8;0
1;225;79;8;0
1;225;80;8;0
1;225;81;8;0
1;225;82;8;0
1;225;83;8;0
1;225;84;8;0
1;225;85;8;0
1;225;86;8;0
1;225;87;8;0
1;225;88;8;0
1;225;89;8;0
1;225;90;8;0
1;225;91;8;0
1;225;92;8;0
1;225;93;8;0
1;225;94;8;0
1;225;95;8;0
1;225;96;8;0
1;225;97;8;0
1;225;98;8;0
1;225;99;8;0
1;225;100;8;0
1;225;101;8;0
1;225;102;8;0
1;225;103;8;0
1;225;104;8;0
1;225;105;8;0
1;225;106;8;0
1;225;107;8;0
1;225;108;8;0
1;225;109;8;0
1;225;110;8;0
1;225;111;8;0
1;225;112;8;0
1;225;113;8;0
1;225;114;8;0
1;225;115;8;0
1;225;116;8;0
1;225;117;8;0
1;225;118;8;0
1;225;119;8;0
1;225;120;8;0
1;225;121;8;0
1;225;122;8;0
1;225;123;8;0
1;225;124;8;0
1;225;125;8;0
1;225;126;8;0
1;225;127;8;0
1;225;128;8;0
1;225;129;8;0
1;225;130;8;0
1;225;131;8;0
1;225;132;8;0
1;225;133;8;0
1;225;134;8;0
1;225;135;8;0
1;225;136;8;0
1;225;137;8;0
1;225;138;8;0
1;225;139;8;0
1;225;140;8;0
1;225;141;8;0
1;225;142;8;0
1;225;143;8;0
1;225;144;8;0
1;225;145;8;0
1;225;146;8;0
1;225;147;8;0
1;225;148;8;0
1;225;149;8;0
1;225;150;8;0
1;225;151;8;0
1;225;152;8;0
1;225;153;8;0
1;225;154;8;0
1;225;155;8;0
1;225;156;8;0
1;225;157;8;0
1;225;158;8;0
1;225;159;8;0
1;225;160;8;0
1;225;161;8;0
1;225;162;8;0
1;225;163;8;0
1;225;164;8;0
1;225;165;8;0
1;225;166;8;0
1;225;167;8;0
1;225;168;8;0
1;225;169;8;0
1;225;170;8;0
1;225;171;8;0
1;225;172;8;0
1;225;173;8;0
1;225;174;8;0
1;225;175;8;0
1;225;176;8;0
1;225;177;8;0
1;225;178;8;0
1;225;179;8;0
1;225;180;8;0
1;225;181;8;0
1;225;182;8;0
1;225;183;8;0
1;225;184;8;0
1;225;185;8;0
1;225;186;8;0
1;225;187;8;0
1;225;188;8;0
1;225;189;8;0
1;225;190;8;0
1;225;191;8;0
1;225;192;8;0
1;225;193;8;0
1;225;194;8;0
1;225;195;8;0
1;225;196;8;0
1;225;197;8;0
1;225;198;8;0
1;225;199;8;0
1;225;200;8;0
1;225;201;8;0
1;225;202;8;0
1;225;203;8;0
1;225;204;8;0
1;225;205;8;0
1;225;206;8;0
1;225;207;8;0
1;225;208;8;0
1;225;209;8;0
1;225;210;8;0
1;225;211;8;0
1;225;212;8;0
1;225;213;8;0
1;225;214;8;0
1;225;215;8;0
1;225;216;8;0
1;225;217;8;0
1;225;218;8;0
1;225;219;8;0
1;225;220;8;0
1;225;221;8;0
1;225;222;8;0
1;225;223;8;0
1;225;224;8;0
1;225;225;8;0
1;225;226;8;0
1;225;227;8;0
1;225;228;8;0
1;225;229;8;0
1;225;230;8;0
1;225;231;8;0
1;225;232;8;0
1;225;233;8;0
1;225;234;8;0
1;225;235;8;0
1;225;236;8;0
1;225;237;8;0
1;225;238;8;0
1;225;239;8;0
1;225;240;8;0
1;225;241;8;0
1;225;242;8;0
1;225;243;8;0
1;225;244;8;0
1;225;245;8;0
1;225;246;8;0
1;225;247;8;0
1;225;248;8;0
1;225;249;8;0
1;225;250;8;0
1;225;251;8;0
1;225;252;8;0
1;225;253;8;0
1;225;254;8;0
1;225;255;8;0
1;225;256;8;0
1;225;257;8;0
1;225;258;8;0
1;225;259;8;0
1;225;260;8;0
1;225;261;8;0
1;225;262;8;0
1;225;263;8;0
1;225;264;8;0
1;225;265;8;0
1;225;266;8;0
1;225;267;8;0
1;225;268;8;0
1;225;269;8;0
1;225;270;8;0
1;225;271;8;0
1;225;272;8;0
1;225;273;8;0
1;225;274;8;0
1;225;275;8;0
1;225;276;8;0
1;225;277;8;0
1;225;278;8;0
1;225;279;8;0
1;225;280;8;0
1;225;281;8;0
1;225;282;8;0
1;225;283;8;0
1;225;284;8;0
1;225;285;8;0
1;225;286;8;0
1;225;287;8;0
1;225;288;8;0
1;225;289;8;0
1;225;290;8;0
1;225;291;8;0
1;225;292;8;0
1;225;293;8;0
1;225;294;8;0
1;225;295;8;0
1;225;296;8;0
1;225;297;8;0
1;225;298;8;0
1;225;299;8;0
1;225;300;8;0
1;225;301;8;0
1;225;302;8;0
1;225;303;8;0
1;225;304;8;0
1;225;305;8;0
1;225;306;8;0
1;225;307;8;0
1;225;308;8;0
1;225;309;8;0
1;225;310;8;0
1;225;311;8;0
1;225;312;8;0
1;225;313;8;0
1;225;314;8;0
1;225;315;8;0
1;225;316;8;0
1;225;317;8;0
1;225;318;8;0
1;225;319;8;0
1;225;320;8;0
1;225;321;8;0
1;225;322;8;0
1;225;323;8;0
1;225;324;8;0
1;225;325;8;0
1;225;326;8;0
1;225;327;8;0
1;225;328;8;0
1;225;329;8;0
1;225;330;8;0
1;225;331;8;0
1;225;332;8;0
1;225;333;8;0
1;225;334;8;0
1;225;335;8;0
1;225;336;8;0
1;225;337;8;0
1;225;338;8;0
1;225;339;8;0
1;225;340;8;0
1;225;341;8;0
1;225;342;8;0
1;225;343;8;0
1;225;344;8;0
1;225;345;8;0
1;225;346;8;0
1;225;347;8;0
1;225;348;8;0
1;225;349;8;0
1;225;350;8;0
1;225;351;8;0
1;225;352;8;0
1;225;353;8;0
1;225;354;8;0
1;225;355;8;0
1;225;356;8;0
1;225;357;8;0
1;225;358;8;0
1;225;359;8;0
1;225;360;8;0
1;225;361;8;0
1;225;362;8;0
1;225;363;8;0
1;225;364;8;0
1;225;365;8;0
1;225;366;8;0
1;225;367;8;0
1;225;368;8;0
1;225;369;8;0
1;225;370;8;0
1;225;371;8;0
1;225;372;8;0
1;225;373;8;0
1;225;374;8;0
1;225;375;8;0
1;225;376;8;0
1;225;377;8;0
1;225;378;8;0
1;225;379;8;0
1;225;380;8;0
1;225;381;8;0
1;225;382;8;0
1;225;383;8;0
1;225;384;8;0
1;225;385;8;0
1;225;386;8;0
1;225;387;8;0
1;225;388;8;0
1;225;389;8;0
1;225;390;8;0
1;225;391;8;0
1;225;392;8;0
1;225;393;8;0
1;225;394;8;0
1;225;395;8;0
1;225;396;8;0
1;225;397;8;0
1;225;398;8;0
1;225;399;8;0
1;225;400;8;0
1;225;401;8;0
1;225;402;8;0
1;225;403;8;0
1;225;404;8;0
1;225;405;8;0
1;225;406;8;0
1;225;407;8;0
1;225;408;8;0
1;225;409;8;0
1;225;410;8;0
1;225;411;8;0
1;225;412;8;0
1;225;413;8;0
1;225;414;8;0
1;225;415;8;0
1;225;416;8;0
1;225;417;8;0
1;225;418;8;0
1;225;419;8;0
1;225;420;8;0
1;225;421;8;0
1;225;422;8;0
1;225;423;8;0
1;225;424;8;0
1;225;425;8;0
1;225;426;8;0
1;225;427;8;0
1;225;428;8;0
1;225;429;8;0
1;225;430;8;0
1;225;431;8;0
1;225;432;8;0
1;225;433;8;0
1;225;434;8;0
1;225;435;8;0
1;225;436;8;0
1;225;437;8;0
1;225;438;8;0
1;225;439;8;0
1;225;440;8;0
1;225;441;8;0
1;225;442;8;0
1;225;443;8;0
1;225;444;8;0
1;225;445;8;0
1;225;446;8;0
1;225;447;8;0
1;225;448;8;0
1;225;449;8;0
1;225;450;8;0
1;225;451;8;0
1;225;452;8;0
1;225;453;8;0
1;225;454;8;0
1;225;455;8;0
1;225;456;8;0
1;225;457;8;0
1;225;458;8;0
1;225;459;8;0
1;225;460;8;0
1;225;461;8;0
1;225;462;8;0
1;225;463;8;0
1;225;464;8;0
1;225;465;8;0
1;225;466;8;1
1;225;467;8;1
1;225;468;8;1
1;225;469;8;1
1;225;470;8;1
1;225;471;8;1
1;225;472;8;1
1;225;473;8;1
1;225;474;8;1
1;225;475;8;1
1;225;476;8;1
1;225;477;8;1
1;225;478;8;1
1;225;479;8;1
1;225;480;8;1
1;225;481;8;1
1;225;482;8;1
1;225;483;8;1
1;225;484;8;1
1;225;485;8;1
1;225;486;8;1
1;225;487;8;1
1;225;488;8;1
1;225;489;8;1
1;225;490;8;1
1;225;491;8;1
1;225;492;8;1
1;225;493;8;1
1;225;494;8;1
1;225;495;8;1
1;225;496;8;1
1;225;497;8;1
1;225;498;8;1
1;225;499;8;1
1;225;500;8;1
1;225;501;8;1
1;225;502;8;1
1;225;503;8;1
1;225;504;8;1
1;225;505;8;1
1;225;506;8;1
1;225;507;8;1
1;225;508;8;1
1;225;509;8;1
1;225;510;8;1
1;225;511;8;1
1;225;512;8;1
1;225;513;8;1
1;225;514;8;1
1;225;515;8;1
1;225;516;8;1
1;225;517;8;1
1;225;518;8;1
1;225;519;8;1
1;225;520;8;1
1;225;521;8;1
1;225;522;8;1
1;225;523;8;1
1;225;524;8;1
1;225;525;8;1
1;225;526;8;1
1;225;527;8;1
1;225;528;8;1
1;225;529;8;1
1;225;530;8;1
1;225;531;8;1
1;225;532;8;1
1;225;533;8;1
1;225;534;8;1
1;225;535;8;1
1;225;536;8;1
1;225;537;8;1
1;225;538;8;1
1;225;539;8;1
1;225;540;8;1
1;225;541;8;1
1;225;542;8;1
1;225;543;8;1
1;225;544;8;1
1;225;545;8;1
1;225;546;8;1
1;225;547;8;1
1;225;548;8;1
1;225;549;8;1
1;225;550;8;1
1;225;551;8;1
1;225;552;8;1
1;225;553;8;1
1;225;554;8;1
1;225;555;8;1
1;225;556;8;1
1;225;557;8;1
1;225;558;8;1
1;225;559;8;1
1;225;560;8;1
1;225;561;8;1
1;225;562;8;1
1;225;563;8;1
1;225;564;8;1
1;225;565;8;1
1;225;566;8;1
1;225;567;8;1
1;225;568;8;1
1;225;569;8;1
1;225;570;8;1
1;225;571;8;1
1;225;572;8;1
1;225;573;8;1
1;225;574;8;1
1;225;575;8;1
1;225;576;8;1
1;225;577;8;1
1;225;578;8;1
1;225;579;8;1
1;225;580;8;1
1;225;581;8;1
1;225;582;8;1
1;225;583;8;1
1;225;584;8;1
1;225;585;8;1
1;225;586;8;1
1;225;587;8;1
1;225;588;8;1
1;225;589;8;1
1;225;590;8;1
1;225;591;8;1
1;225;592;8;1
1;225;593;8;1
1;225;594;8;1
1;225;595;8;1
1;225;596;8;1
1;225;597;8;1
1;225;598;8;1
1;225;599;8;1
1;225;600;8;1
1;225;601;8;1
1;225;602;8;1
1;225;603;8;1
1;225;604;8;1
1;225;605;8;1
1;225;606;8;1
1;225;607;8;1
1;225;608;8;1
1;225;609;8;1
1;225;610;8;1
1;225;611;8;1
1;225;612;8;1
1;225;613;8;1
1;225;614;8;1
1;225;615;8;1
1;225;616;8;1
1;225;617;8;1
1;225;618;8;1
1;225;619;8;1
1;225;620;8;1
1;225;621;8;1
1;225;622;8;1
1;225;623;8;1
1;225;624;8;1
1;225;625;8;1
1;225;626;8;1
1;225;627;8;1
1;225;628;8;1
1;225;629;8;1
1;225;630;8;1
1;225;631;8;1
1;225;632;8;1
1;225;633;8;1
1;225;634;8;1
1;225;635;8;1
1;225;636;8;1
1;225;637;8;1
1;225;638;8;1
1;225;639;8;1
1;225;640;8;1
1;225;641;8;1
1;225;642;8;1
1;225;643;8;1
1;225;644;8;1
1;225;645;8;1
1;225;646;8;1
1;225;647;8;1
1;225;648;8;1
1;225;649;8;1
1;225;650;8;1
1;225;651;8;1
1;225;652;8;1
1;225;653;8;1
1;225;654;8;1
1;225;655;8;1
1;225;656;8;1
1;225;657;8;1
1;225;658;8;1
1;225;659;8;1
1;225;660;8;1
1;225;661;8;1
1;225;662;8;1
1;225;663;8;1
1;225;664;8;1
1;225;665;8;1
1;225;666;8;1
1;225;667;8;1
1;225;668;8;1
1;225;669;8;1
1;225;670;8;1
1;225;671;8;1
1;225;672;8;1
1;225;673;8;1
1;225;674;8;1
1;225;675;8;1
1;225;676;8;1
1;225;677;8;1
1;225;678;8;1
1;225;679;8;1
1;225;680;8;1
1;225;681;8;1
1;225;682;8;1
1;225;683;8;1
1;225;684;8;1
1;225;685;8;1
1;225;686;8;1
1;225;687;8;1
1;225;688;8;1
1;225;689;8;1
1;225;690;8;1
1;225;691;8;1
1;225;692;8;1
1;225;693;8;1
1;225;694;8;1
1;225;695;8;1
1;225;696;8;1
1;225;697;8;1
1;225;698;8;1
1;225;699;8;1
1;225;700;8;1
1;225;701;8;1
1;225;702;8;1
1;225;703;8;1
1;225;704;8;1
1;225;705;8;1
1;225;706;8;1
1;225;707;8;1
1;225;708;8;1
1;225;709;8;1
1;225;710;8;1
1;225;711;8;1
1;225;712;8;1
1;225;713;8;1
1;225;714;8;1
1;225;715;8;1
1;225;716;8;1
1;225;717;8;1
1;225;718;8;1
1;225;719;8;1
1;225;720;8;1
1;225;721;8;1
1;225;722;8;1
1;225;723;8;1
1;225;724;8;1
1;225;725;8;1
1;225;726;8;1
1;225;727;8;1
1;225;728;8;1
1;225;729;8;1
1;225;730;8;1
1;225;731;8;1
1;225;732;8;1
1;225;733;8;1
1;225;734;8;1
1;225;735;8;1
1;225;736;8;1
1;225;737;8;1
1;225;738;8;1
1;225;739;8;1
1;225;740;8;1
